video_id,video_url,video_title,source,niche,window_index,start_s,end_s,duration_s,action_label,phase,n_seconds,vision_embed_text,transcript
IA_-lL2gHng,https://www.youtube.com/watch?v=IA_-lL2gHng,,watch-later,candle_making,107,856.0,864.0,8.0,decorate_finish,,8,how to make rose cupcakes | three small candles with pink roses and green leaves | three small cupcakes with flowers in them | three small cupcakes with roses in them | a pink rose on a glass plate,"osekeshia, kara, mujam, mujibh, mausa, rulath, hai, to stay connected, build you next up the yellow bai, take care."
IA_-lL2gHng,https://www.youtube.com/watch?v=IA_-lL2gHng,,watch-later,candle_making,108,864.0,872.0,8.0,decorate_finish,,8,a pink rose on a glass plate | a vase filled with flowers and a rose | a vase with a rose in it | a vase filled with flowers and a red rose | how to make a cake with fond fond fond fond fond fond fond fond fond fond fond fond fond fond fond,
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,0,0.0,8.0,8.0,prepare_container,,8,a room with many different types of coffee | a kitchen with many different types of coffee | a kitchen with many different types of coffee machines | a kitchen with many appliances and coffee machines | a kitchen with a coffee maker and a coffee pot | a coffee maker sitting on top of a metal shelf | a coffee machine sitting on top of a shelf,So we are just going to get right into today's video just so it's not two hours long So this is my actual candle
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,2,16.0,24.0,8.0,prepare_container,,8,a table with a bunch of coffee machines | a kitchen with many different types of coffee machines | a kitchen with many pots and pans on the counter | a kitchen with a coffee maker and a coffee pot | a kitchen with a coffee maker and a pot | a coffee machine sitting on top of a metal table,right now But you know this is life so I have everything set up right here I have my two digie boils. I each have different kinds of wax in it Then I
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,6,48.0,56.0,8.0,prepare_container,,8,a coffee maker and a cup on a counter | a coffee maker and a coffee pot on a counter | a coffee maker is sitting on a counter,to Lowe's a couple weeks ago and We actually found these cinder blocks cinder blocks are so cheap and
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,7,56.0,64.0,8.0,prepare_container,,8,a coffee maker and a cup on a counter | a coffee maker is sitting on a shelf | a coffee maker is sitting on a counter | a stainless kettle sitting on top of a counter,and We got them and they fit Basically perfectly on there if the cinder blocks were any smaller it
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,8,64.0,72.0,8.0,prepare_container,,8,a coffee maker is sitting on a counter | a coffee maker and a cup on a counter | a coffee maker and a coffee pot on a counter | a coffee maker and a coffee pot on a shelf | a kitchen with a bunch of coffee machines | a kitchen with a coffee maker and a pink cup,it would not fit But they seem to work just fine It can hold the weight of all the wax and it has made candle making so
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,9,72.0,80.0,8.0,prepare_container,,8,a coffee maker is sitting on a shelf | a shelf with many different types of coffee machines | a kitchen with many different types of coffee | a kitchen with many bottles and containers on it | a metal shelf with many bottles and containers | a shelf with many bottles and containers on it,so incredibly so much easier and Down below obviously you can see it's not the neatest area of
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,10,80.0,88.0,8.0,prepare_container,,8,a metal shelf with many bottles and containers | a kitchen with many bottles and containers on it | a metal shelf with bottles and bottles on it,of the candle making studio Because I really need to get some kind of shelving unit down there to really organize my fragrance oils Because
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,14,112.0,120.0,8.0,,,8,a shelf filled with lots of different types of candles | a room filled with lots of different types of candles | a room with shelves filled with various types of candles | a room with shelves and bottles of cosmetics,when making candles and then I also have my shell So these shelves are from IKEA a lot of these items that you will
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,15,120.0,128.0,8.0,prepare_container,,8,a white desk with lots of bottles and bottles | a white desk with drawers and a printer | a white cabinet with drawers and a printer | a white and black printer sitting on top of a white cabinet | a white cabinet with drawers and a coffee machine,will be seeing over here is from IKEA So I have the tabletop and also the Alex drawers from IKEA the filing
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,16,128.0,136.0,8.0,prepare_container,,8,a printer and printer machine sitting on top of a desk | a white cabinet with drawers and a printer | a room with shelves filled with various types of items | a room with shelves filled with bottles and bottles | a shelf with bottles and bottles on it | a room filled with lots of different types of candles | a room with shelves filled with various types of candles,filing cabinet in the middle I believe is from staples But these bookcases right here. I believe they're called the Billy bookcases
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,17,136.0,144.0,8.0,,,8,a room with shelves filled with various types of candles | a room with shelves filled with various types of products | a white shelf with bottles and bottles on it | a shelf with bottles and bottles on it | a shelf filled with bottles and bottles of different types | a room filled with lots of different types of candles,They have the different sizes and I decided to get this Slimmer one for my room sprays and then I have these two
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,20,160.0,168.0,8.0,add_fragrance,,8,a room filled with lots of different types of candles | a white shelf filled with lots of different types of candles | a room with shelves and bottles of wine | a room with shelves and bottles of perfumes,to waste the wrapping paper So if it's already pre -wrapped for online orders as well. I just keep them like that and then I have my Tripod
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,24,192.0,200.0,8.0,prepare_container,,8,a white printer sitting on top of a white shelf | a shelf with bottles of wine on it | a white desk with a laptop and a phone | hp laser printer for sale,labels All of the labels that I use for my room sprays my candles any possible labels that I print out I
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,26,208.0,216.0,8.0,prepare_container,,8,hp laser printer for sale | a printer machine is sitting on the table | a printer machine is sitting on a table | a printer sitting on top of a white table | a printer sitting on top of a white desk,"use It is very expensive and absolutely not necessary for starting a candle business, but It's amazing just in general as"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,27,216.0,224.0,8.0,prepare_container,,8,a printer sitting on top of a white desk | hp laser printer for sale | a printer sitting on top of a desk,as a printer. I use it for so many other things And it's nice to be able to hook it up to my phone through an app and just print out things
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,28,224.0,232.0,8.0,,,8,a white shelf | a white light switch on a wall | a white wall mounted on the wall | a bed with a white blanket | a white wall,And then I also wanted to just share my little YouTube plaque that I have for hitting a hundred thousand subscribers I really want
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,29,232.0,240.0,8.0,gather_materials,,8,"a white light switch on a wall | a white desk with a laptop and a plant | a bathroom with a sink and a mirror | a white desk with a laptop and a monitor | a white printer on a desk | a white computer monitor | a desk with a computer, printer and other office supplies | a white cabinet with drawers and a black door",want to get something else to put right there. I feel like it's kind of you know Just alone right there. I got to get something else Maybe like a photo of some kind and then
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,30,240.0,248.0,8.0,prepare_container,,8,a white printer sitting on top of a white desk | a white desk with drawers and a printer | a white desk with drawers and a laptop | a white desk with drawers and a computer | a printer sitting on top of a white desk | a printer on a desk with a printer on top | a white box with a white lid and a white lid,then just real fast I'll show you what's in the drawers and just kind of explain how I organize everything So the first drawer is
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,47,376.0,384.0,8.0,decorate_finish,,8,a drawer with white and black ribbon in it | a drawer with white plastic clips in it | a box filled with white plastic and some white plastic | a box full of white and black plastic straps | a box full of white plastic straps | a box filled with white ribbons and a white ribbon | a box filled with white ribbons and a black cat | a box filled with white plastic and some white ribbons,so I have those for the tans and then those for the six ounce I get these from An Etsy shop that I will have linked
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,49,392.0,400.0,8.0,gather_materials,,8,a white sink with a black drainer | a white desk with a black drawer | a white counter with a black handle | a white desk with a printer and a printer | a white counter with various items on it | a white desk with various office supplies on it | a white desk with a bunch of office supplies | a white desk with a white table top,"know Products I made and I don't know where to put it and then up here Doesn't always I know this is good. It's not funny, but it doesn't always look this clean"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,50,400.0,408.0,8.0,gather_materials,,8,"a desk with a computer, pen, and other office supplies | a desk with a bunch of office supplies | a white desk with a bunch of office supplies | a white desk with a printer, printer, and other office supplies | a desk with a printer, pen, and other office supplies | a desk with a printer, a printer and a cup | a white refrigerator | a white counter","clean Um, so I just have a bunch of random stuff and tools over there. I have a bottle of alcohol Um, I have some stuff"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,51,408.0,416.0,8.0,,,8,a bottle of water and a toothbrush on a counter | a white counter with a bottle of water and a brush | a white counter with a bottle of liquid and brushes | a white counter with a bottle of liquid and a toothbrush | a white counter top | a white table | a bottle of water and a bottle of liquid on a table | a white table with a bottle and a bottle,stuff right there that I use just different tools cotter pins. I have a spoon For wax melts and then I also have my wickening device again
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,53,424.0,432.0,8.0,gather_materials,,8,a kitchen with a lot of cls and cls | a kitchen with many pots and pans on the counter | a kitchen with many pots and pots on the shelves | a room with many items and a table | a room with a shelf filled with bottles and bottles,area that I actually use when I'm storing my finished candles and when I also Make my candles as well And then I am
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,56,448.0,456.0,8.0,reveal_result,,8,a black rack with several bottles on it | a rack with several different items on it | a rack with several items on it | a rack with several different items hanging on it | a large display of soaps and soap bars | a black metal tree with white candles on it | a large metal rack with several rolls of toilet rolls,down the ISO so you can See this side a little bit better So this right here is actually something that I got from
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,59,472.0,480.0,8.0,reveal_result,,8,a bunch of wine bottles | a large display of soaps and soap bars | a large rack with many bottles of soaps | a metal rack with several bottles on it | a rack with many different types of soaps | a rack with many boxes of toilet paper | a bunch of boxes | a rack with several boxes on it,there is the same scent And it just allows me to hold so many more wax melts at a time And not have to just cram everything
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,60,480.0,488.0,8.0,decorate_finish,,8,a black rack with several different items on it | a rack with soaps and soap bars | a rack with several rolls of toilet rolls | a room with shelves and boxes on the wall | a shelf with boxes and other items on it | a shelf with boxes and a bunch of flowers,everything on the table over there because that's what I used to do all the time And then moving along over here. This is actually new
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,63,504.0,512.0,8.0,,,8,a closet with a rack and several baskets | a closet with a bunch of boxes and boxes | a room with a shelf filled with boxes and boxes | a room with shelves and boxes on the wall | a black wire rack | a black metal rack | a room with a bunch of boxes and a rack of boxes | a room with boxes and boxes on the floor,of like the desk and the computer that we had it's in the bedroom And I turn this into of course this wax melt holder and I mean it's
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,64,512.0,520.0,8.0,,,8,a rack with several boxes and a ball | a shelf with a bunch of toilet rolls | a rack with several items on it | a black rack with several items on it | a room with shelves and boxes on the wall | a shelf with boxes and boxes on it,it's pretty big I think it's what is it six by two. I think that that's what that thing is So this is pretty much my candle kit
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,72,576.0,584.0,8.0,prepare_container,,8,a white basket with a red bow on it | a white basket with a red ribbon on it | a white basket sitting on top of a wooden table | a white basket sitting on top of a shelf | a black rack with a bunch of clothes on it | a black metal shelf with a bunch of white towels,underneath the folded tables And it just brings it up to a level to where you don't feel like you're bending over so much To pour the candles. It makes it
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,75,600.0,608.0,8.0,prepare_container,,8,a box with some items inside of it | a box full of boxes and other items | a box full of items is sitting on the floor | a room with a shelf and a bunch of boxes | a room with boxes and boxes on the floor,just are recycled our little trash can recycle Trash can it would get full so fast And
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,77,616.0,624.0,8.0,prepare_container,,8,a box with some items inside of it | a room with boxes and boxes on the floor | a box full of items is sitting on the floor | a room with a large box full of items | a room with a shelf filled with boxes and boxes,the natural like process of you know running a business you guys know There's so much that so much trash and so much recycle that kind of builds up
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,78,624.0,632.0,8.0,,,8,a brown cardboard box | a room with a large box full of items | a room with a shelf filled with boxes and other items | a room with a bunch of boxes and other items | a room with boxes and boxes on the floor | a shelf with several baskets and bines | a closet with a shelf filled with various items | a shelf with many different items in it,up So that's why we decided just to keep that box for that purpose And then I have these big boxes right here in the middle Those are for those are for
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,84,672.0,680.0,8.0,prepare_container,,8,a cat in a box | a box with some boxes inside of it | a cat is sitting in a box on the floor | cardboard boxes are stacked up on the floor | a pile of cardboard boxes sitting on top of a table | a box with a cat inside of it | a box with some cardboards inside of it,have my I believe that's TW 30 and then I have my soy 10 over there So I have these out I really honestly when we were rearranging
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,85,680.0,688.0,8.0,prepare_container,,8,a pile of cardboard boxes sitting on the floor | cardboard boxes are stacked up on the floor | cardboard boxes are stacked on the floor | a pile of cardboard boxes sitting on top of a table,rearranging everything I didn't want to have anything on the floor right here But then I thought I don't want to have to keep pulling it off the shelf It just makes it so much easier not
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,89,712.0,720.0,8.0,,,8,a dog standing on the floor in front of a couch | a dog is standing on the floor in front of a couch | a dog is standing in a room with a door | a room with boxes and a ceiling fan | a shelf with boxes and boxes on it | a room with shelves and boxes on the wall,"Yeah, you're not thrashed You got a haircut recently Okay, and then over here is the other side And this is basically"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,108,864.0,872.0,8.0,prepare_container,,8,a refrigerator with a bunch of boxes and a bunch of boxes | a kitchen cabinet with a bunch of boxes and boxes | a white basket is sitting on a shelf | a white basket is sitting on top of a shelf | a white laundry basket sitting on top of a metal shelf | a shelf with boxes and boxes on it,to print out some more of those and then down here. I have some more baskets For more organization. I tried to get a bunch
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,114,912.0,920.0,8.0,prepare_container,,8,a white trash can be found in a closet | a metal shelf with boxes and boxes on it | a white container with a plastic container inside | a kitchen cabinet with boxes and a trash can | a metal rack with boxes and boxes on it | a kitchen cabinet with several containers and containers,down there Those are the boxes that I get from clearbacks .com to Make the sample packs as well
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,123,984.0,992.0,8.0,,,8,a black bag is hanging on a metal rack | a black bag hanging on a metal pole | a black bag hanging on a metal rack | a black purse hanging on a metal rack | a black purse is hanging on a metal rack | a black purse on a metal rack | a black purse on a metal stand,"Even if I'm you know, just kind of Really needing to focus on what I'm doing out and about and I don't want to have something on my shoulder Like"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,127,1016.0,1024.0,8.0,prepare_container,,8,a bed with a white sheet on it | a white bed with a white sheet on it | a white table with a white chair and a red chair | a cat is sitting on a table in a room | a white table with a white chair and a white chair | a white bed with a white headboard and a white wall mounted with a white peg board | a white bed with a white headboard and a white wall mounted with a white pegboard,"pretty lucky with the area that I do have the fact that You know, I'm able to take over the entire living room and the entire dining room for all of this"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,128,1024.0,1032.0,8.0,,,8,a white table with a white top | a small room with a bed and a shelf | a white bed with a white headboard and a white wall mounted with a white pegboard | a white bed with a white sheet on it | a white desk with a white chair and a white desk | a white desk with a white chair and a white shelf | a white desk with a white chair and a white table,I don't necessarily know if I would consider it a small area But that is a sacrifice if you're willing to Make it work with your stuff that
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,129,1032.0,1040.0,8.0,prepare_container,,8,a cat is sitting on a bed next to a refrigerator | a white cat is sitting on a table | a room with a shelf and a bag on it | a white desk with a shelf and a white chair | a white desk with a white chair and a white shelf | a white refrigerator sitting on top of a counter,that you have But I say racks and stacking things up high making use of the space that's vertical not just horizontal
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,134,1072.0,1080.0,8.0,,,8,a white bed with a white sheet on it | a white peg board | a white peg board with a red heart on it | a white peg board with a red heart hanging on it | a white peg board with a peg board attached to it | a white desk with a white top and a black keyboard | a white table with a plastic bin and a plastic bin,"I haven't yet taken it out yet and then I have This stuff up here, which by the way, all of these things are from my keya This is a"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,137,1096.0,1104.0,8.0,prepare_container,,8,a small black and white device on a table | a black and white machine sitting on top of a table | a black and white machine sitting on top of a white box | a machine that is sitting on top of a box | a white and black machine sitting on top of a white box | a white box with a black and white logo on it,have my daimo right here and This is just what I use to print out all of my shipping Labels
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,149,1192.0,1200.0,8.0,prepare_container,,8,a box with some boxes inside of it | a white desk with a white top and a white top | a sewing machine is sitting on a table | a white desk with a white chair and a white shelf | a white desk with a computer and a printer | a white desk with a shelf and a shelf on it | a white desk with shelves and shelves on it | a room with a desk and shelves filled with boxes,down there at the bottom And now I'm just going to kind of do an overview and try to see if there's anything else that I didn't talk about
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,150,1200.0,1208.0,8.0,,,8,a room with a desk and a computer | a room with boxes and a computer on the floor | a room with a desk and a chair | a chair in a room with boxes and boxes | a chair and some boxes in a room | a room with boxes and boxes on the floor | a room with shelves and boxes on the floor | a room with a shelf filled with boxes and baskets,"about you can kind of see's Everything is set up in my living room I mean, man, do I really"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,151,1208.0,1216.0,8.0,,,8,a room with shelves and boxes on the wall | a room with a shelf filled with boxes and boxes | a room with shelves and shelves filled with items | a cat is laying on a bed in a room | a cat is laying on a pillow in the middle of a room,really just take over everything or what in here? But it works and you know it is what it is. Brody has his little pillow
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,152,1216.0,1224.0,8.0,,,8,a cat is laying on a pillow in a room | a room with a white refrigerator and a white refrigerator | a room with a bunch of boxes and a bunch of boxes | a room with a desk and a computer | a white box with a black handle | a white box with a brown lid on the floor | a box with a white plastic cover on it | a white box with a black handle on top,pillow on the ground I have these totes right here that really need to be taken to the garage because We just needed them specifically
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,153,1224.0,1232.0,8.0,prepare_container,,8,"a room with a shelf and shelves filled with bottles | a white toilet | a white toilet sitting on top of a brown floor | a room with a desk and shelves filled with various items | a room with a desk, shelves and a printer | a room with many bottles and bottles on the shelves | a room with many bottles and containers on the shelves","specifically for the events that we were doing But yeah, this is my little candle studio and how I make"
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,154,1232.0,1240.0,8.0,prepare_container,,8,a room with many bottles and bottles on the shelves | a room with many bottles and containers on the shelves | a room with many bottles and shelves filled with items | a room with many bottles and shelves filled with bottles | a room with a lot of bottles and bottles,make it work and our 700 somewhat square foot apartment And it's really just all about sacrifice if you are willing to make it work
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,155,1240.0,1248.0,8.0,,,8,"a room with many bottles and shelves on the wall | a room with a desk, shelves and shelves | a room with a desk and shelves filled with various items | a room with a desk, shelves and a printer | a room with many bottles and bottles on the shelves | a room with many bottles and shelves filled with bottles",work for the small space that you are in And if whoever else you live with is on board 2 then that's awesome But I
IZAXK73lLEA,https://www.youtube.com/watch?v=IZAXK73lLEA,,searched,candle_making,157,1256.0,1264.0,8.0,prepare_container,,8,a kitchen with many different types of items | a room with shelves and shelves filled with various items | a room with a shelf filled with various items | a small kitchen with lots of different items | a room with many bottles and shelves filled with different items | a shelf with many bottles and containers on it,able to hold all of my candle supplies and everything like that Please give this video a thumbs up as well as subscribe to
J3yQxymkFak,https://www.youtube.com/watch?v=J3yQxymkFak,Simple dessert candle tutorial to make at home,corpus,candle_making,13,104.54,112.58,8.04,pour_wax,assemble,8,a tray with three cups and a vase,
Jap03OmOhXU,https://www.youtube.com/watch?v=Jap03OmOhXU,15 BRILLIANT Dollar Tree Candle HACKS 🕯️ (gift ideas galore!),corpus,candle_making,26,210.17,218.25,8.08,gather_materials,prep,8,a white sink | a bathtub with a candle and a towel | a bathtub with a candle and a phone | a bathtub with a light on it | a white bathtub with a white tub and a white tub | a bathtub with a lot of soap and a candle | a bathtub with candles and a candle | a bathtub with a candle and a candle,kids in a bubble bath and they're less than 50 cents each I'll be sure to link them for you guys and when it comes to battery operated candles You
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,corpus,candle_making,37,296.45,304.46,8.01,reveal_result,finish,8,a pair of red candles sitting on top of a wooden table | a pair of red candles sitting on top of a table | a pair of red glass candles sitting on top of a table | a candle holder with two candles on it | a red candle holder with two candles on it,
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,corpus,candle_making,44,352.53,360.54,8.01,reveal_result,finish,8,a candle is lit in the dark | a kitchen with a stove and some lights,really pretty. It also works as a night light. At night time I ended up using two above my stove and my backsplash but I feel like it really
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,corpus,candle_making,63,504.76,512.77,8.01,decorate_finish,finish,8,a cup with a sauce on it sitting on a table | a cup with a sauce on it | a cup with a sauce on it sitting on a counter | a shelf with plates and cups on it | a shelf with plates and bowls on it,
Jg1nhsDBtsQ,https://www.youtube.com/watch?v=Jg1nhsDBtsQ,Dollar Tree Candle Hacks That Will SHOCK You (2024) Krafts by Katelyn,corpus,candle_making,77,616.93,624.94,8.01,reveal_result,finish,8,a bowl filled with orange and white beads | a bowl filled with orange and white crystals | a bowl of orange and white flowers on a table | a bowl of flowers and a small pumpkin | a bowl filled with orange flowers on top of a table,accidentally gets this and I wonder if it's fire safe but like I mentioned not going to burn just for decor purposes only but a really fun piece that's just unique
JiisPUkcnSs,https://www.youtube.com/watch?v=JiisPUkcnSs,Satisfying Process of Mass Producing Candles. Korean Candle Factory,corpus,candle_making,16,127.36,135.32,7.96,melt_wax,process,8,a worker is working on a machine in a factory | a bunch of balloons are being put into a container | a machine that is making ice | a robot is working on ice in a room | a machine that is making ices,
JiisPUkcnSs,https://www.youtube.com/watch?v=JiisPUkcnSs,Satisfying Process of Mass Producing Candles. Korean Candle Factory,corpus,candle_making,23,183.08,191.04,7.96,reveal_result,finish,8,a machine that is making white paper | a machine that is making ice | a row of white plastic bottles filled with ice | a row of white candles in a factory,
JiisPUkcnSs,https://www.youtube.com/watch?v=JiisPUkcnSs,Satisfying Process of Mass Producing Candles. Korean Candle Factory,corpus,candle_making,25,199.0,206.96,7.96,cure_cool,assemble,8,a factory with white plastic sheets and a conveyor | a line of white plastic sheets in a factory | a convey convey with white plastic sheets | a convey convey with a convey belt and convey belt | a machine that is making yellow candles | a machine that is making candles,
JiisPUkcnSs,https://www.youtube.com/watch?v=JiisPUkcnSs,Satisfying Process of Mass Producing Candles. Korean Candle Factory,corpus,candle_making,86,684.56,692.52,7.96,decorate_finish,finish,8,a machine that is cutting a piece of paper | a machine that is cutting a piece of metal | a machine that is making food in a factory | a machine that is making a piece of paper | a machine that is making a piece of metal,
JiisPUkcnSs,https://www.youtube.com/watch?v=JiisPUkcnSs,Satisfying Process of Mass Producing Candles. Korean Candle Factory,corpus,candle_making,88,700.48,708.44,7.96,decorate_finish,finish,8,a machine that is cutting a piece of metal | a close up of a metal tube | a close up of a glass tube | a close up of a knife on a table,
JiisPUkcnSs,https://www.youtube.com/watch?v=JiisPUkcnSs,Satisfying Process of Mass Producing Candles. Korean Candle Factory,corpus,candle_making,90,716.4,724.36,7.96,decorate_finish,finish,8,a machine that is cutting a piece of metal | a machine that is cutting paper on a piece of paper | a machine that is cutting a piece of paper | a broken laptop is shown in this image | a close up of a machine with a label on it | a bottle is being filled with liquid | a close up of a white plastic bag,
Jsx5KTWtc3Y,https://www.youtube.com/watch?v=Jsx5KTWtc3Y,,searched,candle_making,17,136.0,144.0,8.0,prepare_container,,8,a pot of soup with a black substance | a candle sitting on top of a wooden table | a candle is sitting on a wooden table | a candle and a glass vase on a wooden table,all the way to the edge of the container If the week is too small then no matter how long you leave the candle to burn for Then never get the wax to evenly
Jsx5KTWtc3Y,https://www.youtube.com/watch?v=Jsx5KTWtc3Y,,searched,candle_making,26,208.0,216.0,8.0,prepare_container,,8,a cup with a spoon in it sitting on a table,isn't able to generate enough heat to melt the wax all the way to the edges of the jar If it can't do this then you'll be back to creating a memory tunnel again Which isn't
JxJVzdPJexE,https://www.youtube.com/watch?v=JxJVzdPJexE,Amazing Process of Making Hand Carved Candles,corpus,candle_making,78,624.87,632.88,8.01,reveal_result,finish,8,a candle with a candle in the middle | a colorful sculpture on a plate with a wooden base | a colorful sculpture on a table | a colorful cake with a candle on top | a candle with a colorful swirl design on it,
KVtIrnKduoY,https://www.youtube.com/watch?v=KVtIrnKduoY,,searched,candle_making,178,1424.0,1429.16,5.16,decorate_finish,,5,thank card with gold foil foil | a black background with a white and red flower,
KkJMeuNsiEw,https://www.youtube.com/watch?v=KkJMeuNsiEw,,searched,candle_making,16,128.0,136.0,8.0,prepare_container,,8,a pot filled with liquid sitting on a stove | a metal pot filled with liquid on top of a stove | a metal bowl filled with liquid and a spoon | a metal bowl filled with liquid on top of a stove | a metal bowl filled with liquid sitting on a stove | a metal bowl filled with liquid sitting on top of a stove | a metal bowl filled with yellow liquid on top of a stove,You can see the wax is fully melted in a matter of seconds and depending on how much you need it will take longer of course But you didn't
M56GMmuZZ1o,https://www.youtube.com/watch?v=M56GMmuZZ1o,,searched,candle_making,7,56.0,64.0,8.0,,,8,a machine is making orange juice in a factory | a fork is on the convey | a line of orange juices in a factory | a convey convey with orange juices | a line of orange juices on a convey | a line of orange juices being made by a machine,"we achieve the candlesthetics we're looking for. Then they're topped off with a little more wax. Once the candles are topped, they're ready to be"
O9anSvpXPp4,https://www.youtube.com/watch?v=O9anSvpXPp4,,searched,candle_making,5,40.0,48.0,8.0,decorate_finish,,8,"a table topped with candles, candles, and flowers",make the effort of picking a candle and lighting a candle and Using the fact that I've got to sit there and get that work done as a reason to enjoy
PmWPYjBXB0s,https://www.youtube.com/watch?v=PmWPYjBXB0s,Wooden Wick Candle Burning Instructions,corpus,candle_making,4,32.0,40.0,8.0,reveal_result,finish,8,a candle with a lit flame | a candle with a lit candle in it | a candle with a lit flame in it | a lit candle with a white candle inside | a lit candle is lit in the dark | a candle is lit in the dark,most important when it comes to lifetime quality of your candle. Burn the candle long enough that the melted wax reaches the edge of the container.
